parameter,value,interpreted_value
lr_log,-2.720425723994153,0.0019
l1_l2_log,-1.603941002513011,0.024892
dropout_rate,0.45920492714524425,0.4592
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,203.0,203
hidden_size_2,0.0,0
hidden_size_3,0.0,0
hidden_size_4,28.0,28
use_batch_norm_num,1.0,TRUE
