parameter,value,interpreted_value
lr_log,-1.64319315277079,0.0227
l1_l2_log,-2.9964835921496684,0.001008
dropout_rate,0.0,0.0000
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,187.0,187
hidden_size_2,144.0,144
hidden_size_3,168.0,168
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
