parameter,value,interpreted_value
lr_log,-0.41238922518540866,0.3869
l1_l2_log,-5.0,0.000010
dropout_rate,0.5003949992803335,0.5004
batch_size_idx,2.0,64
optimizer_idx,3.0,adagrad
hidden_size_1,55.0,55
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,42.0,42
use_batch_norm_num,1.0,TRUE
