parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-1.8855146485494783,0.013016
dropout_rate,0.0,0.0000
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,8.0,8
hidden_size_2,218.0,218
hidden_size_3,0.0,0
hidden_size_4,107.0,107
use_batch_norm_num,1.0,TRUE
