feature,importance
Intensity,0.28881005398577275
norm_515,0.0884702801635709
norm_750,0.04215362202582643
norm_415,0.038571474673711026
norm_590,0.03852998261943944
norm_555,0.03346795199830336
norm_680,0.014727374152294193
norm_480,0.012265512265512202
norm_630,0.008893130298881021
norm_445,0.004326699214878123
