parameter,value,interpreted_value
lr_log,-1.1538456534049844,0.0702
l1_l2_log,-4.874213658656272,0.000013
dropout_rate,0.5541077070977796,0.5541
batch_size_idx,2.0,64
optimizer_idx,2.0,rmsprop
hidden_size_1,164.0,164
hidden_size_2,34.0,34
hidden_size_3,120.0,120
hidden_size_4,222.0,222
use_batch_norm_num,1.0,TRUE
