parameter,value,interpreted_value
lr_log,-3.791277157599729,0.0002
l1_l2_log,-2.1120049109327006,0.007727
dropout_rate,0.6569868963110252,0.6570
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,161.0,161
hidden_size_2,157.0,157
hidden_size_3,2.0,2
hidden_size_4,6.0,6
use_batch_norm_num,1.0,TRUE
