feature,importance
Intensity,0.03875254546731265
hour_sin,0.029738080190997773
norm_480,0.025704831121409966
norm_555,0.0015755564918193687
norm_680,-0.0018059651709852094
norm_630,-0.0029667860403061927
norm_415,-0.0038313671792711648
norm_515,-0.004246102801769551
norm_445,-0.010252089038691126
norm_590,-0.011599431219717756
norm_750,-0.013929850431851742
hour_cos,-0.3302436626641388
