parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-1.0,0.100000
dropout_rate,0.0668796612595505,0.0669
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,8.0,8
hidden_size_2,5.0,5
hidden_size_3,219.0,219
hidden_size_4,0.0,0
use_batch_norm_num,0.0,FALSE
