parameter,value,interpreted_value
lr_log,-3.136273741641922,0.0007
l1_l2_log,-1.0,0.100000
dropout_rate,0.6144270833408263,0.6144
batch_size_idx,0.0,16
optimizer_idx,2.0,rmsprop
hidden_size_1,26.0,26
hidden_size_2,236.0,236
hidden_size_3,209.0,209
hidden_size_4,28.0,28
use_batch_norm_num,1.0,TRUE
