parameter,value,interpreted_value
lr_log,-2.951269811480401,0.0011
l1_l2_log,-2.140600467205918,0.007234
dropout_rate,0.23585719392523058,0.2359
batch_size_idx,2.0,64
optimizer_idx,0.0,adam
hidden_size_1,37.0,37
hidden_size_2,45.0,45
hidden_size_3,110.0,110
hidden_size_4,55.0,55
use_batch_norm_num,1.0,TRUE
