feature,importance
hour_cos,0.13390070921985808
PC1,0.13337588652482266
PC2,0.09507801418439714
PC4,0.06710165484633564
PC5,0.037990543735224515
hour_sin,0.02428841607565006
PC3,0.020080378250590947
