feature,importance
PC1,0.1858040652158299
hour_sin,0.07100122100122101
hour_cos,0.013675213675213701
PC2,0.010852546146663866
PC4,0.008697838109602821
PC5,-0.010920778567837389
PC3,-0.015650362709186294
