parameter,value,interpreted_value
lr_log,-3.1013287593399435,0.0008
l1_l2_log,-2.237375108923467,0.005789
dropout_rate,0.0,0.0000
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,256.0,256
hidden_size_2,256.0,256
hidden_size_3,0.0,0
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
