parameter,value,interpreted_value
lr_log,-2.9645554268331047,0.0011
l1_l2_log,-2.153045791274035,0.007030
dropout_rate,0.7,0.7000
batch_size_idx,1.0,32
optimizer_idx,2.0,rmsprop
hidden_size_1,8.0,8
hidden_size_2,90.0,90
hidden_size_3,0.0,0
hidden_size_4,101.0,101
use_batch_norm_num,0.0,FALSE
