feature,importance
hour_sin,0.09712346477052358
hour_cos,0.09393449687567335
X630,0.012385980033038849
X515,0.009092867916397296
X415,0.004596710479063404
X750,0.003813833225597918
X445,0.003336206277382773
X480,0.0015370250664368257
X680,0.0010270774976657293
X555,-0.0001831501831501825
X590,-0.001264095381742399
