parameter,value,interpreted_value
lr_log,-0.7384432875220956,0.1826
l1_l2_log,-2.484126240033637,0.003280
dropout_rate,0.2888640267244934,0.2889
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,256.0,256
hidden_size_2,43.0,43
hidden_size_3,191.0,191
hidden_size_4,147.0,147
use_batch_norm_num,1.0,TRUE
