parameter,value,interpreted_value
lr_log,-2.5970471525984395,0.0025
l1_l2_log,-4.045460526409158,0.000090
dropout_rate,0.6627345472322344,0.6627
batch_size_idx,3.0,128
optimizer_idx,2.0,rmsprop
hidden_size_1,256.0,256
hidden_size_2,256.0,256
hidden_size_3,256.0,256
hidden_size_4,95.0,95
use_batch_norm_num,0.0,FALSE
