parameter,value,interpreted_value
lr_log,-0.3,0.5012
l1_l2_log,-3.1798830880496745,0.000661
dropout_rate,0.5936225028804379,0.5936
batch_size_idx,2.0,64
optimizer_idx,3.0,adagrad
hidden_size_1,214.0,214
hidden_size_2,256.0,256
hidden_size_3,256.0,256
hidden_size_4,86.0,86
use_batch_norm_num,1.0,TRUE
