parameter,value,interpreted_value
lr_log,-3.5386144708734375,0.0003
l1_l2_log,-5.0,0.000010
dropout_rate,0.1586474454491841,0.1586
batch_size_idx,2.0,64
optimizer_idx,0.0,adam
hidden_size_1,89.0,89
hidden_size_2,242.0,242
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
