parameter,value,interpreted_value
lr_log,-2.3271690824952627,0.0047
l1_l2_log,-4.538504404225631,0.000029
dropout_rate,0.0,0.0000
batch_size_idx,3.0,128
optimizer_idx,2.0,rmsprop
hidden_size_1,176.0,176
hidden_size_2,146.0,146
hidden_size_3,0.0,0
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
