feature,importance
X750,0.002035415773434921
X480,0.0013484917638272125
X630,0.0012171002586337798
X515,0.0010349962426639732
X680,0.0009151303081015213
X590,0.0008874689385871085
X555,0.0007883490311605031
X445,-9.911990742665171e-05
X415,-0.0003365466624252837
hour_sin,-0.004490362317838383
hour_cos,-0.3019146277932221
