parameter,value,interpreted_value
lr_log,-2.2291518885820194,0.0059
l1_l2_log,-2.076993376236791,0.008375
dropout_rate,0.0,0.0000
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,37.0,37
hidden_size_2,157.0,157
hidden_size_3,256.0,256
hidden_size_4,207.0,207
use_batch_norm_num,1.0,TRUE
