feature,importance
hour_cos,0.08764066193853419
Intensity,0.08258628841607556
hour_sin,0.07617021276595733
norm_415,0.029583924349881663
norm_750,0.020401891252955034
norm_445,0.019895981087470333
norm_555,0.019427895981087295
norm_515,0.017716312056737515
norm_480,0.0021607565011818966
norm_630,0.0020472813238769185
norm_680,0.0018959810874703924
norm_590,-0.004893617021276701
