parameter,value,interpreted_value
lr_log,-1.1704434730690871,0.0675
l1_l2_log,-4.695736044151916,0.000020
dropout_rate,0.0,0.0000
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,103.0,103
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,0.0,FALSE
