parameter,value,interpreted_value
lr_log,-2.180276454396748,0.0066
l1_l2_log,-2.120933458007227,0.007569
dropout_rate,0.07090448468070307,0.0709
batch_size_idx,0.0,16
optimizer_idx,1.0,sgd
hidden_size_1,31.0,31
hidden_size_2,77.0,77
hidden_size_3,172.0,172
hidden_size_4,231.0,231
use_batch_norm_num,1.0,TRUE
