parameter,value,interpreted_value
lr_log,-1.2387717818398412,0.0577
l1_l2_log,-4.4388846156488295,0.000036
dropout_rate,0.018617928622363902,0.0186
batch_size_idx,0.0,16
optimizer_idx,2.0,rmsprop
hidden_size_1,8.0,8
hidden_size_2,0.0,0
hidden_size_3,40.0,40
hidden_size_4,56.0,56
use_batch_norm_num,1.0,TRUE
