feature,importance
X480,0.15255319148936175
X515,0.15049172576832145
X445,0.145016548463357
X750,0.12566903073286054
X680,0.06307328605200946
X630,0.05477541371158393
X555,0.04917730496453898
X415,0.03934278959810874
X590,0.03512056737588657
