parameter,value,interpreted_value
lr_log,-2.263390335120434,0.0055
l1_l2_log,-2.0556122386431506,0.008798
dropout_rate,0.45865176385112044,0.4587
batch_size_idx,0.0,16
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,72.0,72
hidden_size_3,214.0,214
hidden_size_4,215.0,215
use_batch_norm_num,1.0,TRUE
