parameter,value,interpreted_value
lr_log,-3.1692106354323806,0.0007
l1_l2_log,-5.0,0.000010
dropout_rate,0.18416701632191382,0.1842
batch_size_idx,4.0,256
optimizer_idx,2.0,rmsprop
hidden_size_1,140.0,140
hidden_size_2,212.0,212
hidden_size_3,154.0,154
hidden_size_4,246.0,246
use_batch_norm_num,1.0,TRUE
