parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-3.3942469045405286,0.000403
dropout_rate,0.0,0.0000
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,196.0,196
hidden_size_2,34.0,34
hidden_size_3,0.0,0
hidden_size_4,87.0,87
use_batch_norm_num,1.0,TRUE
