parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-1.0,0.100000
dropout_rate,0.0,0.0000
batch_size_idx,4.0,256
optimizer_idx,2.0,rmsprop
hidden_size_1,8.0,8
hidden_size_2,0.0,0
hidden_size_3,0.0,0
hidden_size_4,250.0,250
use_batch_norm_num,1.0,TRUE
