parameter,value,interpreted_value
lr_log,-1.7693512600266614,0.0170
l1_l2_log,-5.0,0.000010
dropout_rate,0.07582852430652415,0.0758
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,143.0,143
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,215.0,215
use_batch_norm_num,1.0,TRUE
