parameter,value,interpreted_value
lr_log,-3.3189937827944527,0.0005
l1_l2_log,-2.419895398089693,0.003803
dropout_rate,0.032698697527807664,0.0327
batch_size_idx,2.0,64
optimizer_idx,1.0,sgd
hidden_size_1,139.0,139
hidden_size_2,56.0,56
hidden_size_3,153.0,153
hidden_size_4,160.0,160
use_batch_norm_num,1.0,TRUE
