feature,importance
X750,0.10374560080442437
X680,0.05908568555627384
X630,0.05340084751849453
X555,0.0521223874165051
hour_sin,0.05125332184155714
X590,0.03670545141133382
X445,0.03436400201106086
X515,0.03145514616102855
hour_cos,0.026502908855850087
X415,0.02593909358615243
X480,0.019413919413919418
