parameter,value,interpreted_value
lr_log,-1.9123913292094938,0.0122
l1_l2_log,-4.432256604133527,0.000037
dropout_rate,0.43506789918640965,0.4351
batch_size_idx,1.0,32
optimizer_idx,1.0,sgd
hidden_size_1,143.0,143
hidden_size_2,135.0,135
hidden_size_3,168.0,168
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
