feature,importance
norm_CLEAR,0.2699646754557497
norm_IR.LIGHT,0.20644357534851446
norm_F8,0.18647714768322862
norm_F7,0.17896542540143126
norm_F2,0.15331307779109457
norm_F6,0.09340853816662813
norm_F1,0.0504881655767924
norm_F3,0.044083839721889305
norm_F5,0.042880071770502605
norm_F4,0.029701703848553085
