parameter,value,interpreted_value
lr_log,-2.6280594703949913,0.0024
l1_l2_log,-5.0,0.000010
dropout_rate,0.22386617182558785,0.2239
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,181.0,181
hidden_size_2,8.0,8
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
