parameter,value,interpreted_value
lr_log,-0.643126741617599,0.2274
l1_l2_log,-2.7423296270233206,0.001810
dropout_rate,0.0,0.0000
batch_size_idx,4.0,256
optimizer_idx,3.0,adagrad
hidden_size_1,249.0,249
hidden_size_2,47.0,47
hidden_size_3,172.0,172
hidden_size_4,32.0,32
use_batch_norm_num,0.0,FALSE
