parameter,value,interpreted_value
lr_log,-2.106913107286219,0.0078
l1_l2_log,-2.2630952318188324,0.005456
dropout_rate,0.4708050314313657,0.4708
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,130.0,130
hidden_size_2,256.0,256
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
