parameter,value,interpreted_value
lr_log,-1.9438381108177838,0.0114
l1_l2_log,-5.0,0.000010
dropout_rate,0.43170738671844566,0.4317
batch_size_idx,3.0,128
optimizer_idx,0.0,adam
hidden_size_1,55.0,55
hidden_size_2,163.0,163
hidden_size_3,11.0,11
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
