parameter,value,interpreted_value
lr_log,-3.19652231744873,0.0006
l1_l2_log,-5.0,0.000010
dropout_rate,0.0881880989299697,0.0882
batch_size_idx,2.0,64
optimizer_idx,2.0,rmsprop
hidden_size_1,221.0,221
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,9.0,9
use_batch_norm_num,1.0,TRUE
