feature,importance
hour_cos,0.3106533154456477
PC5,0.08257379822875037
PC1,0.0718273561724041
hour_sin,0.05927600975524305
PC3,0.045445324998040736
PC4,0.04288664831795826
PC2,0.041865482760051496
