parameter,value,interpreted_value
lr_log,-3.729392611444635,0.0002
l1_l2_log,-2.909145082516949,0.001233
dropout_rate,0.0,0.0000
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,175.0,175
hidden_size_2,256.0,256
hidden_size_3,60.0,60
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
