parameter,value,interpreted_value
lr_log,-2.063401672279964,0.0086
l1_l2_log,-1.0,0.100000
dropout_rate,0.5832047817014185,0.5832
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,127.0,127
hidden_size_2,0.0,0
hidden_size_3,36.0,36
hidden_size_4,57.0,57
use_batch_norm_num,1.0,TRUE
