parameter,value,interpreted_value
lr_log,-2.9250497959017205,0.0012
l1_l2_log,-4.011728395405359,0.000097
dropout_rate,0.12595281339269557,0.1260
batch_size_idx,1.0,32
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,0.0,0
hidden_size_3,235.0,235
hidden_size_4,0.0,0
use_batch_norm_num,0.0,FALSE
