parameter,value,interpreted_value
lr_log,-1.4306384011857638,0.0371
l1_l2_log,-5.0,0.000010
dropout_rate,0.26698158978433945,0.2670
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,256.0,256
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
