parameter,value,interpreted_value
lr_log,-3.679021985734546,0.0002
l1_l2_log,-5.0,0.000010
dropout_rate,0.4525629179130111,0.4526
batch_size_idx,1.0,32
optimizer_idx,2.0,rmsprop
hidden_size_1,12.0,12
hidden_size_2,8.0,8
hidden_size_3,254.0,254
hidden_size_4,0.0,0
use_batch_norm_num,0.0,FALSE
