parameter,value,interpreted_value
lr_log,-1.6563904418700357,0.0221
l1_l2_log,-1.0,0.100000
dropout_rate,0.7,0.7000
batch_size_idx,4.0,256
optimizer_idx,0.0,adam
hidden_size_1,200.0,200
hidden_size_2,256.0,256
hidden_size_3,0.0,0
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
