parameter,value,interpreted_value
lr_log,-4.0,0.0001
l1_l2_log,-1.252187466482598,0.055952
dropout_rate,0.08232756254195002,0.0823
batch_size_idx,2.0,64
optimizer_idx,2.0,rmsprop
hidden_size_1,126.0,126
hidden_size_2,142.0,142
hidden_size_3,238.0,238
hidden_size_4,188.0,188
use_batch_norm_num,1.0,TRUE
