parameter,value,interpreted_value
lr_log,-1.9332817171736916,0.0117
l1_l2_log,-4.936090286979472,0.000012
dropout_rate,0.3659554380277015,0.3660
batch_size_idx,4.0,256
optimizer_idx,3.0,adagrad
hidden_size_1,256.0,256
hidden_size_2,195.0,195
hidden_size_3,190.0,190
hidden_size_4,134.0,134
use_batch_norm_num,1.0,TRUE
