parameter,value,interpreted_value
lr_log,-3.477816245838608,0.0003
l1_l2_log,-4.442733575168582,0.000036
dropout_rate,0.0,0.0000
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,256.0,256
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,0.0,0
use_batch_norm_num,1.0,TRUE
