parameter,value,interpreted_value
lr_log,-2.4773379266862925,0.0033
l1_l2_log,-3.7903576860560166,0.000162
dropout_rate,0.08782122204705473,0.0878
batch_size_idx,1.0,32
optimizer_idx,0.0,adam
hidden_size_1,52.0,52
hidden_size_2,256.0,256
hidden_size_3,52.0,52
hidden_size_4,204.0,204
use_batch_norm_num,1.0,TRUE
