feature,importance
PC1,0.0415744680851064
PC2,0.0007943262411347166
PC5,-2.836879432621675e-05
PC4,-0.00016075650118200593
PC3,-0.0004964539007092927
hour_sin,-0.006113475177304965
hour_cos,-0.12938061465721043
