parameter,value,interpreted_value
lr_log,-0.3,0.5012
l1_l2_log,-3.9596860715010864,0.000110
dropout_rate,0.21044473474512104,0.2104
batch_size_idx,3.0,128
optimizer_idx,1.0,sgd
hidden_size_1,235.0,235
hidden_size_2,256.0,256
hidden_size_3,20.0,20
hidden_size_4,94.0,94
use_batch_norm_num,1.0,TRUE
