feature,importance
X480,0.08568914745385332
X750,0.07266752854988145
X590,0.07097967392085036
X630,0.03970767794297203
X555,0.024118365294835836
X680,0.005009696186166757
X415,0.003627091862385967
hour_cos,0.0028585793291675543
X445,0.0002980679451267676
X515,-0.0020397902750844223
hour_sin,-0.0210622710622711
