parameter,value,interpreted_value
lr_log,-3.9822431130776654,0.0001
l1_l2_log,-1.0,0.100000
dropout_rate,0.5472153879757318,0.5472
batch_size_idx,2.0,64
optimizer_idx,1.0,sgd
hidden_size_1,256.0,256
hidden_size_2,210.0,210
hidden_size_3,229.0,229
hidden_size_4,0.0,0
use_batch_norm_num,0.0,FALSE
