feature,importance
norm_630,0.1537995196142162
norm_590,0.11105578837208226
norm_415,0.10284727696868272
norm_750,0.0965981125725535
norm_515,0.08291495511942797
norm_555,0.06089650498596181
norm_680,0.0564799063201619
norm_480,0.04950693608840576
norm_445,0.04054004213748619
