feature,importance
norm_630,0.15640047099392343
norm_415,0.12036102525284391
norm_590,0.11361852295744945
norm_750,0.08543248035773125
norm_680,0.0646179832769123
norm_515,0.03967528052874684
norm_480,0.03425920085227474
norm_445,0.02789167139763249
norm_555,0.017942625650945992
