parameter,value,interpreted_value
lr_log,-1.9962446301019021,0.0101
l1_l2_log,-1.823467707999765,0.015015
dropout_rate,0.7,0.7000
batch_size_idx,0.0,16
optimizer_idx,2.0,rmsprop
hidden_size_1,255.0,255
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,46.0,46
use_batch_norm_num,1.0,TRUE
