feature,importance
PC1,0.16849923239699582
PC3,0.09980452632209806
hour_cos,0.060894199871835565
PC2,0.034887902300042795
hour_sin,0.02209221378550441
PC4,0.003455366075174308
PC5,0.002056161800570703
