parameter,value,interpreted_value
lr_log,-3.938777794420772,0.0001
l1_l2_log,-4.408348980144906,0.000039
dropout_rate,0.0,0.0000
batch_size_idx,0.0,16
optimizer_idx,0.0,adam
hidden_size_1,231.0,231
hidden_size_2,0.0,0
hidden_size_3,256.0,256
hidden_size_4,256.0,256
use_batch_norm_num,1.0,TRUE
