feature,importance
CLEAR,0.39210390946502055
F4,0.30550689578467355
F8,0.1762769714158602
IR.LIGHT,0.16925953731509272
F7,0.16696210098987863
F6,0.14681000444889322
F3,0.13459292625959288
F5,0.1212810032254475
F1,0.1130331720609498
F2,0.03945612278945602
