parameter,value,interpreted_value
lr_log,-0.3,0.5012
l1_l2_log,-4.065282353716367,0.000086
dropout_rate,0.0,0.0000
batch_size_idx,0.0,16
optimizer_idx,3.0,adagrad
hidden_size_1,256.0,256
hidden_size_2,202.0,202
hidden_size_3,102.0,102
hidden_size_4,242.0,242
use_batch_norm_num,1.0,TRUE
